fecha,estadio,local,visitante,score,tarjetas_amarillas_local,tarjetas_amarillas_visitante,tarjetas_rojas_local,tarjetas_rojas_visitante,posesion_local,posesion_visitante,fuera_de_juego_local,fuera_de_juego_visitante,corners_local,corners_visitante,tiros_a_puerta_local,tiros_a_puerta_visitante,tiros_fuera_local,tiros_fuera_visitante,intentos_a_porteria_local,intentos_a_porteria_visitante,atajadas_local,atajadas_visitante,faltas_local,faltas_visitante,penales_local,penales_visitante,tiros_bloqueados_local,tiros_bloqueados_visitante,ataques_peligrosos_local,ataques_peligrosos_visitante,ataques_local,ataques_visitante,faltas_totales,tarjetas_amarillas_totales,tarjetas_rojas_totales,tarjetas_totales,tiros_esquina_totales,avg_local_corners_local,avg_visitante_corners_visitante,avg_visitante_corners_conceded,avg_local_corners_conceded,expected_corners,diff_corners_strength,equipo_local_id,equipo_visitante_id,local_avg_last5,visitante_avg_last5,local_corner_category,visitante_corner_category,ratio_ataques_peligrosos,eficiencia_corner_local,local_avg_last3,visitante_avg_last3,diff_last3_vs_last5_local,diff_last3_vs_last5_visitante,consistencia_corners_local,last3_vs_media_liga,local_last1,visitante_last1,corners_vs_rival,posesion_x_ataques_peligrosos,ratio_corners_last5
2020-11-28,Estadio Bellavista de Ambato,CD Tecnico Universitario,Deportivo Cuenca,1 - 1,2,1,0.0,0.0,0.61,0.39,0.0,2.0,4,2,4.0,1.0,4.0,2.0,8.0,3.0,0.0,4.0,11.0,9.0,0.0,0.0,1.0,1.0,43.0,26.0,66.0,56.0,20.0,3,0.0,3.0,6,4.983870967741935,3.542372881355932,5.338983050847458,3.629032258064516,4.263121924548933,-0.35511208310552256,8,10,4.0,5.0,1,1,1.6538460902366887,0.9999997500000625,4.0,5.0,0.0,0.0,0.9999997500000625,0.7733196676011617,4.0,8.0,5.333333333333333,26.23,0.799999840000032
2020-11-27,Estadio Cooperativa de Ahorro y Crédito Mushuc Runa,Mushuc Runa SC,Emelec,2 - 3,3,4,0.0,0.0,0.57,0.43,4.0,1.0,7,8,7.0,8.0,4.0,2.0,11.0,10.0,5.0,5.0,15.0,18.0,0.0,1.0,0.0,1.0,54.0,42.0,92.0,82.0,33.0,7,0.0,7.0,15,5.553571428571429,3.912280701754386,5.2631578947368425,4.321428571428571,4.732926065162907,0.29041353383458635,6,4,8.0,6.666666666666667,2,1,1.2857142551020415,0.9999998571428775,8.0,6.666666666666667,0.0,0.0,0.9999998750000157,1.5466393352023233,9.0,3.0,5.0,30.779999999999998,1.199999820000027
2020-11-27,Estadio Rodrigo Paz Delgado,LDU de Quito,CD Olmedo,3 - 0,0,4,0.0,0.0,0.45,0.55,5.0,2.0,5,2,8.0,3.0,4.0,15.0,12.0,18.0,3.0,5.0,17.0,12.0,0.0,0.0,2.0,1.0,50.0,56.0,95.0,92.0,29.0,4,0.0,4.0,7,5.970149253731344,2.789473684210526,5.684210526315789,3.4328358208955225,4.379811468970935,0.28593872741555426,5,1,7.666666666666667,3.0,2,0,0.8928571269132657,0.6249999218750099,7.666666666666667,3.0,0.0,0.0,0.9999998695652343,1.4821960295688932,10.0,5.0,5.75,22.5,2.555554703703988
2020-11-23,Estadio Bellavista de Ambato,CSD Macara,LDU Portoviejo,1 - 0,3,3,0.0,0.0,0.52,0.48,1.0,1.0,1,3,8.0,4.0,4.0,1.0,12.0,5.0,4.0,7.0,18.0,15.0,0.0,0.0,0.0,1.0,45.0,29.0,89.0,84.0,33.0,6,0.0,6.0,4,4.4363636363636365,2.8,5.3,4.345454545454546,3.618181818181818,-0.8636363636363633,14,3,3.0,1.25,0,0,1.5517240844233073,0.12499998437500197,3.0,1.3333333333333333,0.0,0.08333333333333326,0.9999996666667778,0.5799897507008712,5.0,0.0,5.0,23.400000000000002,2.399998080001536
2020-11-23,Estadio 9 de Mayo,Orense SC,Barcelona SC,0 - 0,4,3,0.0,0.0,0.4,0.6,2.0,0.0,3,8,0.0,7.0,4.0,6.0,4.0,13.0,7.0,0.0,25.0,16.0,0.0,0.0,0.0,1.0,32.0,50.0,72.0,93.0,41.0,7,0.0,7.0,11,5.6521739130434785,4.320754716981132,4.60377358490566,3.449275362318841,4.986464315012306,1.0484003281378182,15,0,4.0,6.333333333333333,1,1,0.6399999872000003,3000000.0,4.333333333333333,6.333333333333333,0.33333333333333304,0.0,1.0833330625000677,0.8377629732345917,8.0,6.0,1.0,12.8,0.6315788476454451
2020-11-23,Estadio Olímpico Atahualpa,Universidad Catolica,Mushuc Runa SC,1 - 1,2,4,0.0,0.0,0.55,0.45,1.0,1.0,3,4,3.0,2.0,6.0,5.0,9.0,7.0,1.0,2.0,15.0,10.0,1.0,0.0,1.0,1.0,37.0,40.0,71.0,57.0,25.0,6,0.0,6.0,7,5.233333333333333,4.5625,5.578125,3.783333333333333,4.897916666666667,-0.3447916666666666,13,6,3.0,4.25,0,1,0.9249999768750007,0.9999996666667778,3.0,3.3333333333333335,0.0,-0.9166666666666665,0.9999996666667778,0.5799897507008712,2.0,4.0,3.4,20.35,0.7058821868512501
2020-11-22,Estadio Banco del Pacífico George Capwell,Emelec,Delfin,3 - 2,2,2,0.0,0.0,0.7,0.3,2.0,1.0,4,2,4.0,5.0,4.0,3.0,8.0,8.0,3.0,1.0,17.0,18.0,1.0,0.0,1.0,0.0,68.0,33.0,100.0,78.0,35.0,4,0.0,4.0,6,6.345454545454546,3.456140350877193,5.964912280701754,3.418181818181818,4.90079744816587,0.3805422647527914,4,9,6.25,5.0,1,1,2.060605998163455,0.9999997500000625,6.0,5.0,-0.25,0.0,0.9599998464000246,1.1599795014017424,5.0,8.0,4.833333333333333,47.599999999999994,1.24999975000005
2020-11-22,Estadio Olímpico de Riobamba,CD Olmedo,El Nacional,1 - 2,2,3,0.0,0.0,0.47,0.53,4.0,4.0,7,9,3.0,8.0,4.0,7.0,7.0,15.0,7.0,2.0,20.0,12.0,0.0,1.0,1.0,0.0,35.0,62.0,70.0,87.0,32.0,5,0.0,5.0,16,4.15,4.085106382978723,5.574468085106383,4.65,4.117553191489362,-1.4244680851063825,1,2,4.75,6.75,1,1,0.5645161199271593,2.3333325555558146,5.0,6.333333333333333,0.25,-0.41666666666666696,1.0526313573407668,0.966649584501452,5.0,7.0,4.25,16.45,0.7037035994513186
2020-11-22,Estadio Christian Benítez Betancourt,Guayaquil City,LDU de Quito,1 - 1,1,3,0.0,0.0,0.56,0.44,2.0,0.0,8,3,7.0,6.0,4.0,3.0,11.0,9.0,5.0,6.0,11.0,14.0,0.0,0.0,2.0,0.0,47.0,36.0,102.0,83.0,25.0,4,0.0,4.0,11,3.257142857142857,4.746031746031746,4.809523809523809,4.9714285714285715,4.001587301587302,-1.5523809523809522,11,5,3.6666666666666665,4.75,1,1,1.3055555192901245,1.14285697959186,3.6666666666666665,3.3333333333333335,0.0,-1.4166666666666665,0.9999997272728016,0.7088763619677315,2.0,5.0,7.0,26.320000000000004,0.7719296620498957
2020-11-21,Estadio Banco Guayaquil,Independiente del Valle,CD Tecnico Universitario,1 - 0,5,2,0.0,0.0,0.65,0.35,3.0,3.0,8,5,4.0,2.0,6.0,4.0,10.0,6.0,2.0,3.0,16.0,13.0,1.0,0.0,2.0,4.0,57.0,31.0,103.0,76.0,29.0,7,0.0,7.0,13,6.046875,4.120689655172414,4.568965517241379,3.359375,5.083782327586206,1.477909482758621,7,8,6.666666666666667,5.666666666666667,1,1,1.8387096181061413,1.999999500000125,6.666666666666667,5.666666666666667,0.0,0.0,0.9999998500000224,1.2888661126686027,4.0,6.0,4.666666666666667,37.050000000000004,1.176470380622874
2020-11-19,Estadio Reales Tamarindos,LDU Portoviejo,Orense SC,1 - 2,3,1,0.0,0.0,0.56,0.44,3.0,2.0,1,4,3.0,4.0,4.0,2.0,7.0,6.0,2.0,2.0,15.0,17.0,0.0,1.0,1.0,0.0,44.0,39.0,106.0,88.0,32.0,4,0.0,4.0,5,3.8,3.912280701754386,4.824561403508772,5.2,3.856140350877193,-1.0245614035087725,3,15,5.0,5.0,1,1,1.1282050992767925,0.33333322222225925,5.0,5.0,0.0,0.0,0.99999980000004,0.966649584501452,6.0,4.0,5.0,24.64,0.99999980000004
2020-11-19,Estadio Olímpico Atahualpa,El Nacional,Universidad Catolica,0 - 2,3,0,0.0,0.0,0.46,0.54,3.0,2.0,8,3,1.0,3.0,6.0,7.0,7.0,10.0,1.0,1.0,15.0,17.0,0.0,0.0,1.0,0.0,47.0,55.0,94.0,111.0,32.0,3,0.0,3.0,11,5.318181818181818,4.716666666666667,4.266666666666667,4.613636363636363,5.017424242424243,1.0515151515151517,2,13,5.5,3.6666666666666665,1,1,0.8545454390082647,7.9999920000080005,5.5,3.6666666666666665,0.0,0.0,0.9999998181818512,1.0633145429515973,3.0,3.0,1.0,21.62,1.4999995909092025
2020-11-18,Estadio Rodrigo Paz Delgado,LDU de Quito,Emelec,1 - 2,3,2,0.0,0.0,0.52,0.48,3.0,0.0,3,4,3.0,3.0,8.0,8.0,11.0,11.0,1.0,2.0,22.0,18.0,0.0,0.0,0.0,1.0,53.0,42.0,88.0,80.0,40.0,5,0.0,5.0,7,5.970149253731344,3.912280701754386,5.2631578947368425,3.4328358208955225,4.941214977742865,0.7069913589945012,5,4,6.5,6.0,1,1,1.2619047318594112,0.9999996666667778,6.0,5.0,-0.5,-1.0,0.9230767810651106,1.1599795014017424,5.0,8.0,6.0,27.560000000000002,1.0833331527778078
2020-11-18,Estadio Bellavista de Ambato,CD Tecnico Universitario,CSD Macara,0 - 1,3,4,0.0,0.0,0.45,0.55,2.0,0.0,4,6,3.0,3.0,4.0,5.0,7.0,8.0,2.0,3.0,14.0,18.0,0.0,0.0,2.0,2.0,41.0,39.0,77.0,65.0,32.0,7,0.0,7.0,10,4.983870967741935,4.6923076923076925,4.230769230769231,3.629032258064516,4.838089330024814,0.7531017369727042,8,14,4.0,7.333333333333333,1,2,1.051282024326102,1.333332888889037,4.0,7.333333333333333,0.0,0.0,0.9999997500000625,0.7733196676011617,4.0,7.0,5.25,18.45,0.5454544710743903
2020-11-18,Estadio Gonzalo Pozo Ripalda,Aucas,Independiente del Valle,3 - 3,4,5,1.0,1.0,0.6,0.4,3.0,1.0,4,2,9.0,8.0,2.0,2.0,11.0,10.0,5.0,6.0,16.0,8.0,1.0,0.0,2.0,1.0,53.0,47.0,106.0,82.0,24.0,9,2.0,11.0,6,5.383333333333334,5.5,3.696969696969697,4.666666666666667,5.441666666666666,1.686363636363637,12,7,5.5,5.0,1,1,1.1276595504753288,0.44444439506173394,5.5,5.0,0.0,0.0,0.9999998181818512,1.0633145429515973,7.0,8.0,4.333333333333333,31.799999999999997,1.099999780000044
2020-11-15,Estadio Olímpico Atahualpa,El Nacional,Barcelona SC,1 - 1,3,2,0.0,0.0,0.42,0.58,3.0,1.0,4,10,5.0,6.0,4.0,8.0,9.0,14.0,5.0,4.0,12.0,7.0,0.0,0.0,0.0,3.0,49.0,54.0,78.0,99.0,19.0,5,0.0,5.0,14,5.318181818181818,4.320754716981132,4.60377358490566,4.613636363636363,4.819468267581476,0.7144082332761581,2,0,5.0,7.25,1,2,0.9074073906035669,0.799999840000032,5.0,8.0,0.0,0.75,0.99999980000004,0.966649584501452,8.0,8.0,3.0,20.58,0.6896550772889548
2020-11-15,Estadio Banco del Pacífico George Capwell,Emelec,CD Tecnico Universitario,1 - 1,3,3,0.0,0.0,0.68,0.32,3.0,1.0,10,0,5.0,5.0,4.0,1.0,9.0,6.0,4.0,4.0,17.0,12.0,1.0,1.0,0.0,1.0,65.0,30.0,111.0,85.0,29.0,6,0.0,6.0,10,6.345454545454546,4.120689655172414,4.568965517241379,3.418181818181818,5.23307210031348,1.7764890282131667,4,8,7.0,4.25,2,1,2.1666665944444468,1.99999960000008,6.333333333333333,3.6666666666666665,-0.666666666666667,-0.5833333333333335,0.9047617755102225,1.2244228070351726,4.0,5.0,3.0,44.2,1.6470584359862503
2020-11-15,Estadio Banco Guayaquil,Independiente del Valle,LDU Portoviejo,2 - 3,4,4,0.0,0.0,0.73,0.27,1.0,1.0,11,3,6.0,5.0,9.0,1.0,15.0,6.0,2.0,4.0,16.0,10.0,1.0,0.0,2.0,1.0,64.0,22.0,81.0,60.0,26.0,8,0.0,8.0,14,6.046875,2.8,5.3,3.359375,4.4234375,0.7468750000000002,7,3,7.75,1.6,2,0,2.90909077685951,1.8333330277778286,7.666666666666667,2.0,-0.08333333333333304,0.3999999999999999,0.989247184183159,1.4821960295688932,8.0,3.0,6.666666666666667,46.72,4.843746972658142
2020-11-15,Estadio Olímpico de Riobamba,CD Olmedo,Universidad Catolica,2 - 1,2,3,0.0,0.0,0.53,0.47,2.0,3.0,2,8,3.0,5.0,5.0,5.0,8.0,10.0,4.0,1.0,22.0,18.0,1.0,0.0,1.0,0.0,39.0,57.0,74.0,74.0,40.0,5,0.0,5.0,10,4.15,4.716666666666667,4.266666666666667,4.65,4.433333333333334,-0.11666666666666625,1,13,4.2,4.75,1,1,0.6842105143120962,0.6666664444445185,4.666666666666667,4.666666666666667,0.4666666666666668,-0.08333333333333304,1.1111108465609096,0.902206278868022,7.0,3.0,11.0,20.67,0.8842103401662442
2020-11-14,Estadio Bellavista de Ambato,CSD Macara,Orense SC,0 - 1,2,4,0.0,0.0,0.6,0.4,2.0,0.0,5,1,3.0,3.0,5.0,1.0,8.0,4.0,2.0,3.0,10.0,15.0,1.0,0.0,1.0,0.0,68.0,32.0,95.0,69.0,25.0,6,0.0,6.0,6,4.4363636363636365,3.912280701754386,4.824561403508772,4.345454545454546,4.174322169059011,-0.38819776714513576,14,15,3.6666666666666665,4.0,1,1,2.1249999335937524,1.6666661111112961,3.6666666666666665,3.0,0.0,-1.0,0.9999997272728016,0.7088763619677315,1.0,4.0,3.0,40.8,0.9166664375000573
2020-11-14,Estadio Christian Benítez Betancourt,Guayaquil City,Mushuc Runa SC,3 - 2,5,5,0.0,0.0,0.51,0.49,3.0,0.0,0,8,6.0,5.0,0.0,3.0,6.0,8.0,3.0,3.0,15.0,16.0,1.0,1.0,0.0,1.0,33.0,43.0,91.0,87.0,31.0,10,0.0,10.0,8,3.257142857142857,4.5625,5.578125,4.9714285714285715,3.9098214285714286,-2.320982142857143,11,6,2.75,5.0,0,1,0.7674418426176316,0.0,3.3333333333333335,5.333333333333333,0.5833333333333335,0.33333333333333304,1.2121207713500226,0.6444330563343014,8.0,4.0,3.6,16.830000000000002,0.549999890000022
2020-11-11,Estadio Reales Tamarindos,LDU Portoviejo,Emelec,0 - 6,4,1,0.0,0.0,0.48,0.52,4.0,1.0,5,4,2.0,9.0,2.0,4.0,4.0,13.0,3.0,2.0,16.0,20.0,0.0,1.0,1.0,1.0,26.0,50.0,82.0,84.0,36.0,5,0.0,5.0,9,3.8,3.912280701754386,5.2631578947368425,5.2,3.856140350877193,-1.4631578947368427,3,4,5.0,5.6,1,1,0.5199999896000003,2.499998750000625,4.0,5.333333333333333,-1.0,-0.2666666666666666,0.799999840000032,0.7733196676011617,1.0,4.0,2.5,12.48,0.8928569834183958
2020-11-11,Estadio Olímpico Atahualpa,Universidad Catolica,Guayaquil City,2 - 1,1,3,0.0,0.0,0.57,0.43,2.0,1.0,9,1,10.0,4.0,10.0,4.0,20.0,8.0,3.0,8.0,23.0,8.0,0.0,0.0,2.0,1.0,77.0,17.0,93.0,67.0,31.0,4,0.0,4.0,10,5.233333333333333,2.358974358974359,6.051282051282051,3.783333333333333,3.796153846153846,-0.8179487179487177,13,11,4.5,1.5,1,0,4.529411498269911,0.8999999100000091,4.666666666666667,1.5,0.16666666666666696,0.0,1.0370368065844133,0.902206278868022,3.0,2.0,5.0,43.88999999999999,2.9999980000013333
2020-11-11,Estadio Gonzalo Pozo Ripalda,Aucas,CD Olmedo,3 - 3,2,3,0.0,0.0,0.56,0.44,1.0,0.0,9,5,7.0,3.0,3.0,4.0,10.0,7.0,0.0,4.0,21.0,16.0,0.0,1.0,1.0,0.0,41.0,30.0,65.0,65.0,37.0,5,0.0,5.0,14,5.383333333333334,2.789473684210526,5.684210526315789,4.666666666666667,4.08640350877193,-0.30087719298245563,12,1,6.666666666666667,3.5,1,0,1.3666666211111125,1.2857141020408425,6.666666666666667,4.0,0.0,0.5,0.9999998500000224,1.2888661126686027,4.0,2.0,9.0,22.96,1.9047613605443732
2020-11-10,Estadio Jocay,Delfin,CSD Macara,1 - 2,3,4,1.0,0.0,0.61,0.39,2.0,0.0,6,3,4.0,6.0,4.0,1.0,8.0,7.0,4.0,3.0,21.0,22.0,0.0,0.0,3.0,1.0,41.0,30.0,83.0,61.0,43.0,7,1.0,8.0,9,4.75,4.6923076923076925,4.230769230769231,4.232142857142857,4.721153846153847,0.5192307692307692,9,14,3.3333333333333335,6.25,0,1,1.3666666211111125,1.4999996250000938,3.3333333333333335,5.333333333333333,0.0,-0.916666666666667,0.99999970000009,0.6444330563343014,2.0,6.0,6.0,25.009999999999998,0.5333332480000137
2020-11-10,Estadio Bellavista de Ambato,CD Tecnico Universitario,El Nacional,1 - 0,0,1,0.0,0.0,0.45,0.55,0.0,3.0,2,7,3.0,6.0,3.0,9.0,6.0,15.0,6.0,2.0,15.0,14.0,0.0,0.0,0.0,1.0,35.0,58.0,85.0,97.0,29.0,1,0.0,1.0,9,4.983870967741935,4.085106382978723,5.574468085106383,3.629032258064516,4.534488675360329,-0.5905971173644478,8,2,3.5,6.8,0,1,0.6034482654577885,0.6666664444445185,3.3333333333333335,7.666666666666667,-0.16666666666666652,0.8666666666666671,0.9523806802721866,0.6444330563343014,4.0,9.0,3.75,15.75,0.5147058066609108
2020-11-10,Estadio 9 de Mayo,Orense SC,Deportivo Cuenca,1 - 1,3,4,0.0,0.0,0.57,0.43,1.0,1.0,2,1,2.0,5.0,6.0,4.0,8.0,9.0,4.0,1.0,21.0,25.0,0.0,1.0,2.0,0.0,49.0,28.0,88.0,72.0,46.0,7,0.0,7.0,3,5.6521739130434785,3.542372881355932,5.338983050847458,3.449275362318841,4.5972733971997055,0.3131908621960209,15,10,3.6,3.6666666666666665,1,1,1.7499999375000022,0.99999950000025,4.333333333333333,3.6666666666666665,0.733333333333333,0.0,1.2037033693416566,0.8377629732345917,3.0,2.0,3.75,27.929999999999996,0.9818179140496598
2020-11-08,Estadio Banco del Pacífico George Capwell,Emelec,Universidad Catolica,2 - 0,3,2,0.0,1.0,0.52,0.48,1.0,3.0,4,3,5.0,4.0,2.0,4.0,7.0,8.0,4.0,3.0,31.0,17.0,0.0,0.0,1.0,2.0,43.0,51.0,76.0,94.0,48.0,5,1.0,6.0,7,6.345454545454546,4.716666666666667,4.266666666666667,3.418181818181818,5.531060606060606,2.078787878787879,4,13,6.4,4.4,1,1,0.8431372383698581,0.799999840000032,6.0,4.666666666666667,-0.40000000000000036,0.2666666666666666,0.9374998535156478,1.1599795014017424,10.0,8.0,3.25,22.36,1.4545451239670173
2020-11-06,Estadio Olímpico de Riobamba,CD Olmedo,Barcelona SC,1 - 0,2,3,0.0,0.0,0.43,0.57,1.0,3.0,3,9,3.0,6.0,5.0,5.0,8.0,11.0,6.0,2.0,20.0,16.0,0.0,0.0,0.0,2.0,38.0,59.0,87.0,105.0,36.0,5,0.0,5.0,12,4.15,4.320754716981132,4.60377358490566,4.65,4.235377358490567,-0.4537735849056599,1,0,4.0,7.6,1,2,0.6440677856937663,0.9999996666667778,4.0,9.0,0.0,1.4000000000000004,0.9999997500000625,0.7733196676011617,2.0,10.0,5.4,16.34,0.5263157202216158
2020-11-06,Estadio Rodrigo Paz Delgado,LDU de Quito,Orense SC,4 - 0,0,1,0.0,0.0,0.6,0.4,2.0,0.0,9,4,14.0,2.0,4.0,6.0,18.0,8.0,2.0,10.0,17.0,14.0,0.0,0.0,1.0,1.0,59.0,35.0,98.0,76.0,31.0,1,0.0,1.0,13,5.970149253731344,3.912280701754386,4.824561403508772,3.4328358208955225,4.941214977742865,1.1455878502225714,5,15,7.0,4.0,2,1,1.685714237551022,0.6428570969387788,5.666666666666667,3.0,-1.333333333333333,-1.0,0.8095236938775676,1.0955361957683123,3.0,1.0,2.5,35.4,1.7499995625001092
2020-11-06,Estadio Olímpico Atahualpa,El Nacional,Delfin,1 - 3,0,4,1.0,0.0,0.46,0.54,0.0,3.0,6,5,2.0,6.0,5.0,1.0,7.0,7.0,3.0,1.0,8.0,12.0,1.0,1.0,1.0,0.0,28.0,22.0,53.0,49.0,20.0,4,1.0,5.0,11,5.318181818181818,3.456140350877193,5.964912280701754,4.613636363636363,4.387161084529506,-0.6467304625199359,2,9,5.25,5.0,1,1,1.2727272148760356,2.99999850000075,6.0,5.0,0.75,0.0,1.1428569251701095,1.1599795014017424,4.0,2.0,6.2,12.88,1.049999790000042
2020-11-05,Estadio Banco Guayaquil,Independiente del Valle,Deportivo Cuenca,2 - 1,2,3,0.0,0.0,0.65,0.35,0.0,1.0,3,4,3.0,5.0,6.0,3.0,9.0,8.0,4.0,1.0,18.0,17.0,0.0,0.0,2.0,2.0,45.0,25.0,79.0,50.0,35.0,5,0.0,5.0,7,6.046875,3.542372881355932,5.338983050847458,3.359375,4.794623940677966,0.7078919491525424,7,10,6.8,3.75,1,1,1.7999999280000027,0.9999996666667778,7.333333333333333,2.3333333333333335,0.5333333333333332,-1.4166666666666665,1.078431213956194,1.417752723935463,11.0,1.0,5.5,29.25,1.8133328497779067
2020-11-05,Estadio Bellavista de Ambato,CSD Macara,Mushuc Runa SC,0 - 3,2,4,0.0,0.0,0.55,0.45,3.0,2.0,12,3,5.0,5.0,5.0,1.0,10.0,6.0,2.0,5.0,20.0,16.0,1.0,1.0,1.0,0.0,61.0,41.0,97.0,80.0,36.0,6,0.0,6.0,15,4.4363636363636365,4.5625,5.578125,4.345454545454546,4.499431818181819,-1.1417613636363635,14,6,5.75,4.2,1,1,1.4878048417608576,2.399999520000096,6.0,5.0,0.25,0.7999999999999998,1.0434780793951166,1.1599795014017424,5.0,8.0,4.666666666666667,33.550000000000004,1.3690472930839777
2020-11-02,Estadio Bellavista de Ambato,CSD Macara,Guayaquil City,1 - 1,4,2,0.0,0.0,0.57,0.43,3.0,0.0,7,4,7.0,4.0,6.0,5.0,13.0,9.0,3.0,6.0,21.0,13.0,0.0,0.0,1.0,0.0,63.0,33.0,97.0,91.0,34.0,6,0.0,6.0,11,4.4363636363636365,2.358974358974359,6.051282051282051,4.345454545454546,3.3976689976689975,-1.6149184149184146,14,11,6.0,2.3333333333333335,1,0,1.9090908512396714,0.9999998571428775,8.0,2.3333333333333335,2.0,0.0,1.3333331111111482,1.5466393352023233,12.0,1.0,5.0,35.91,2.5714274693882273
2020-11-01,Estadio Monumental Banco Pichincha,Barcelona SC,LDU de Quito,2 - 2,2,1,0.0,0.0,0.5,0.5,2.0,2.0,0,4,3.0,3.0,5.0,5.0,8.0,8.0,1.0,1.0,8.0,21.0,0.0,0.0,0.0,2.0,48.0,62.0,99.0,100.0,29.0,3,0.0,3.0,4,5.672727272727273,4.746031746031746,4.809523809523809,3.8181818181818183,5.209379509379509,0.8632034632034635,0,5,5.0,4.6,1,1,0.7741935359001043,0.0,4.0,4.0,-1.0,-0.5999999999999996,0.799999840000032,0.7733196676011617,4.0,3.0,7.0,24.0,1.0869562854442858
2020-10-31,Estadio Olímpico Atahualpa,Universidad Catolica,Independiente del Valle,3 - 1,0,3,0.0,0.0,0.43,0.57,4.0,2.0,6,6,6.0,3.0,1.0,6.0,7.0,9.0,2.0,3.0,12.0,14.0,0.0,1.0,0.0,2.0,37.0,48.0,63.0,86.0,26.0,3,0.0,3.0,12,5.233333333333333,5.5,3.696969696969697,3.783333333333333,5.366666666666667,1.5363636363636366,13,7,4.8,5.333333333333333,1,1,0.7708333172743059,0.9999998333333611,6.0,5.333333333333333,1.2000000000000002,0.0,1.2499997395833875,1.1599795014017424,9.0,2.0,3.6666666666666665,15.91,0.8999998312500316
2020-10-31,Estadio Jocay,Delfin,LDU Portoviejo,4 - 2,2,5,0.0,0.0,0.48,0.52,0.0,1.0,2,2,6.0,7.0,4.0,4.0,10.0,11.0,5.0,2.0,20.0,17.0,0.0,1.0,1.0,2.0,38.0,38.0,84.0,91.0,37.0,7,0.0,7.0,4,4.75,2.8,5.3,4.232142857142857,3.775,-0.5499999999999998,9,3,3.0,1.8,0,0,0.9999999736842113,0.33333327777778704,3.3333333333333335,2.6666666666666665,0.3333333333333335,0.8666666666666665,1.1111107407408642,0.6444330563343014,6.0,3.0,4.0,18.24,1.6666657407412553
2020-10-31,Estadio Cooperativa de Ahorro y Crédito Mushuc Runa,Mushuc Runa SC,CD Tecnico Universitario,0 - 1,3,4,0.0,0.0,0.55,0.45,1.0,4.0,2,3,1.0,5.0,4.0,5.0,5.0,10.0,3.0,1.0,17.0,19.0,0.0,0.0,1.0,0.0,51.0,34.0,101.0,78.0,36.0,7,0.0,7.0,5,5.553571428571429,4.120689655172414,4.568965517241379,4.321428571428571,4.837130541871922,0.9846059113300498,6,8,6.0,4.0,1,1,1.4999999558823542,1.9999980000020001,6.0,2.6666666666666665,0.0,-1.3333333333333335,0.9999998333333611,1.1599795014017424,7.0,0.0,2.0,28.05,1.4999996250000938
2020-10-30,Estadio Alejandro Serrano Aguilar Banco del Austro,Deportivo Cuenca,El Nacional,0 - 0,2,3,0.0,0.0,0.53,0.47,5.0,0.0,4,5,2.0,4.0,2.0,3.0,4.0,7.0,4.0,2.0,16.0,20.0,0.0,0.0,1.0,4.0,42.0,48.0,67.0,77.0,36.0,5,0.0,5.0,9,4.672727272727273,4.085106382978723,5.574468085106383,4.090909090909091,4.378916827852998,-0.90174081237911,10,2,2.5,6.2,0,1,0.8749999817708337,1.9999990000005,2.0,7.0,-0.5,0.7999999999999998,0.799999680000128,0.38665983380058083,2.0,7.0,4.0,22.26,0.40322574141520295
2020-10-26,Estadio Christian Benítez Betancourt,Guayaquil City,Orense SC,1 - 1,2,3,0.0,0.0,0.56,0.44,1.0,5.0,4,2,5.0,5.0,3.0,9.0,8.0,14.0,4.0,4.0,17.0,24.0,0.0,0.0,2.0,0.0,40.0,47.0,91.0,82.0,41.0,5,0.0,5.0,6,3.257142857142857,3.912280701754386,4.824561403508772,4.9714285714285715,3.5847117794486216,-1.5674185463659152,11,15,3.0,3.0,0,0,0.8510638116794934,0.799999840000032,4.0,2.3333333333333335,1.0,-0.6666666666666665,1.333332888889037,0.7733196676011617,0.0,4.0,7.25,22.400000000000002,0.9999996666667778
2020-10-25,Estadio Reales Tamarindos,LDU Portoviejo,Barcelona SC,0 - 2,5,1,0.0,1.0,0.5,0.5,2.0,1.0,7,5,8.0,4.0,4.0,2.0,12.0,6.0,2.0,8.0,18.0,13.0,0.0,0.0,2.0,0.0,73.0,45.0,99.0,70.0,31.0,6,1.0,7.0,12,3.8,4.320754716981132,4.60377358490566,5.2,4.060377358490566,-0.8037735849056604,3,0,5.4,7.6,1,2,1.6222221861728403,0.8749998906250137,4.333333333333333,8.0,-1.0666666666666673,0.40000000000000036,0.802468987197101,0.8377629732345917,5.0,9.0,2.6666666666666665,36.5,0.7105262222991814
2020-10-25,Estadio Olímpico de Riobamba,CD Olmedo,Independiente del Valle,2 - 1,1,3,0.0,0.0,0.44,0.56,5.0,5.0,6,3,6.0,3.0,2.0,4.0,8.0,7.0,2.0,4.0,17.0,14.0,0.0,0.0,1.0,0.0,40.0,55.0,84.0,90.0,31.0,4,0.0,4.0,9,4.15,5.5,3.696969696969697,4.65,4.825,0.45303030303030356,1,7,4.6,4.75,1,1,0.727272714049587,0.9999998333333611,3.6666666666666665,3.6666666666666665,-0.9333333333333331,-1.0833333333333335,0.7971012759924763,0.7088763619677315,3.0,6.0,7.0,17.6,0.9684208487535054
